LogID,LocationID,CurrentSpeed,NormalSpeed,TrafficStatus,RecordedAt,LocationName,City,Latitude,Longitude,Temperature_C,Humidity_Pct,Wind_Speed_ms,Weather_Condition
1128,17,50,50,Free Flow,2026-08-31 17:26:46.083,Alexandria Agriculture Road Entrance,Alexandria,31.2014,30.0254,29.98,66,4.63,clear sky
1129,18,48,48,Free Flow,2026-08-31 17:26:46.857,Mahmoudia Axis - Smouha,Alexandria,31.2087,29.9542,29.98,66,4.63,clear sky
1130,19,86,86,Free Flow,2026-08-31 17:26:47.670,Alexandria Desert Road - km 21,Alexandria,31.1025,29.8214,29.98,66,4.63,clear sky
1131,20,33,37,Moderate,2026-08-31 17:26:48.473,Kafoury Road,Alexandria,31.0854,29.7541,29.98,66,4.63,clear sky
1132,21,82,82,Free Flow,2026-08-31 17:26:49.253,Borg El Arab Entrance,Alexandria,30.9124,29.5412,29.98,66,4.63,clear sky
1133,22,75,75,Free Flow,2026-08-31 17:26:50.033,Cairo-Alex Desert Road - toll gate,Beheira,30.8541,30.1245,32.38,31,7.77,clear sky
1134,23,26,26,Free Flow,2026-08-31 17:26:50.817,Agricultural Road - Damanhour,Beheira,31.0412,30.4754,32.38,31,7.77,clear sky
1135,24,26,26,Free Flow,2026-08-31 17:26:51.583,Agricultural Road - Tanta Bridge,Gharbia,30.7854,31.0024,33.83,30,8.61,clear sky
1136,25,20,20,Free Flow,2026-08-31 17:26:52.350,Agricultural Road - Benha,Qalyubia,30.4612,31.1854,34.31,25,2.85,clear sky
1137,26,34,34,Free Flow,2026-08-31 17:26:53.140,Ring Road - Benha Exit,Qalyubia,30.4354,31.2145,34.31,25,2.85,clear sky
1138,27,36,42,Moderate,2026-08-31 17:26:53.963,Ring Road - Shubra El Kheima,Qalyubia,30.1245,31.2451,34.31,25,2.85,clear sky
1139,28,11,11,Free Flow,2026-08-31 17:26:54.750,Ring Road - Marg,Cairo,30.1524,31.3452,34.42,27,4.12,clear sky
1140,29,79,79,Free Flow,2026-08-31 17:26:55.573,Ring Road - Al Salam City,Cairo,30.1654,31.3854,34.42,27,4.12,clear sky
1141,30,77,77,Free Flow,2026-08-31 17:26:56.357,Ring Road - New Cairo Entrance,Cairo,30.0541,31.4251,34.42,27,4.12,clear sky
1142,31,66,66,Free Flow,2026-08-31 17:26:57.200,Ring Road - Katameya,Cairo,29.9854,31.3541,34.42,27,4.12,clear sky
1143,32,17,20,Moderate,2026-08-31 17:26:57.987,Ring Road - Maadi,Cairo,29.9621,31.2754,34.42,27,4.12,clear sky
1144,33,42,42,Free Flow,2026-08-31 17:26:58.780,Ring Road - Mounib,Giza,29.9821,31.2154,34.41,27,2.29,clear sky
1145,34,13,13,Free Flow,2026-08-31 17:26:59.593,Ring Road - Mariouteya,Giza,29.9754,31.1542,34.41,27,2.29,clear sky
1146,35,14,14,Free Flow,2026-08-31 17:27:00.387,Ring Road - El Waraq,Giza,30.0854,31.2014,34.41,27,2.29,clear sky
1147,36,19,26,Moderate,2026-08-31 17:27:01.183,Ring Road - Mohandessin Axis,Giza,30.0654,31.1925,34.41,27,2.29,clear sky
1148,37,8,16,Heavy Congestion,2026-08-31 17:27:02.140,October Bridge - Ramses,Cairo,30.0565,31.2442,34.42,27,4.12,clear sky
1149,38,20,20,Free Flow,2026-08-31 17:27:03.017,October Bridge - Tahrir Sq,Cairo,30.0444,31.2357,34.42,27,4.12,clear sky
1150,39,17,21,Moderate,2026-08-31 17:27:03.897,October Bridge - Zamalek,Cairo,30.0621,31.2215,34.42,27,4.12,clear sky
1151,40,22,30,Moderate,2026-08-31 17:27:04.690,October Bridge - Doqqi,Giza,30.0454,31.2145,34.41,27,2.29,clear sky
1152,41,14,23,Moderate,2026-08-31 17:27:05.520,October Bridge - Mohandessin End,Giza,30.0541,31.1985,34.41,27,2.29,clear sky
1153,42,29,36,Moderate,2026-08-31 17:27:06.293,October Bridge - Nasr City (Abbas El Akkad),Cairo,30.0687,31.3354,34.42,27,4.12,clear sky
1154,43,25,34,Moderate,2026-08-31 17:27:07.077,October Bridge - Al-Manial,Cairo,30.0312,31.2285,34.42,27,4.12,clear sky
1155,44,42,42,Free Flow,2026-08-31 17:27:07.840,Salah Salem - Airport Road,Cairo,30.1054,31.3854,34.42,27,4.12,clear sky
1156,45,58,58,Free Flow,2026-08-31 17:27:08.603,Salah Salem - Al Azhar,Cairo,30.0454,31.2621,34.42,27,4.12,clear sky
1157,46,49,49,Free Flow,2026-08-31 17:27:09.377,Salah Salem - Citadel,Cairo,30.0285,31.2654,34.42,27,4.12,clear sky
1158,47,46,46,Free Flow,2026-08-31 17:27:10.147,Salah Salem - Panorama,Cairo,30.0721,31.3154,34.42,27,4.12,clear sky
1159,48,17,20,Moderate,2026-08-31 17:27:10.953,Autostrad - Maadi,Cairo,29.9754,31.2654,34.42,27,4.12,clear sky
1160,49,20,20,Free Flow,2026-08-31 17:27:11.720,Autostrad - Helwan,Cairo,29.8541,31.3154,34.42,27,4.12,clear sky
1161,50,59,67,Moderate,2026-08-31 17:27:12.500,Autostrad - Nasr City,Cairo,30.0354,31.3354,34.42,27,4.12,clear sky
1162,51,31,38,Moderate,2026-08-31 17:27:13.263,Corniche - Maspero,Cairo,30.0541,31.2312,34.42,27,4.12,clear sky
1163,52,20,20,Free Flow,2026-08-31 17:27:14.043,Corniche - Garden City,Cairo,30.0354,31.2285,34.42,27,4.12,clear sky
1164,53,37,41,Moderate,2026-08-31 17:27:14.883,Corniche - Maadi,Cairo,29.9621,31.2454,34.42,27,4.12,clear sky
1165,54,25,33,Moderate,2026-08-31 17:27:15.667,Qasr El Nil Bridge,Cairo,30.0435,31.2312,34.42,27,4.12,clear sky
1166,55,13,13,Free Flow,2026-08-31 17:27:17.917,Abbas Bridge,Cairo,30.0198,31.2312,34.42,27,4.12,clear sky
1167,56,25,27,Moderate,2026-08-31 17:27:18.697,El Galaa Bridge,Cairo,30.0512,31.2214,34.42,27,4.12,clear sky
1168,57,33,37,Moderate,2026-08-31 17:27:19.940,Tahya Masr Bridge,Cairo,30.0954,31.2245,34.42,27,4.12,clear sky
1169,58,29,34,Moderate,2026-08-31 17:27:20.720,Axis 26 July - Lebanon Sq,Giza,30.0612,31.1985,34.41,27,2.29,clear sky
1170,59,45,56,Moderate,2026-08-31 17:27:21.523,Axis 26 July - Hyper One,Giza,30.0714,31.0254,34.41,27,2.29,clear sky
1171,60,18,21,Moderate,2026-08-31 17:27:22.303,Axis 26 July - Juhayna Sq,Giza,29.9714,30.9542,34.41,27,2.29,clear sky
1172,61,32,32,Free Flow,2026-08-31 17:27:23.067,محور روض الفرج - شبرا,Qalyubia,30.1025,31.2214,34.31,25,2.85,clear sky
1173,62,105,105,Free Flow,2026-08-31 17:27:23.820,محور روض الفرج - الضبعة,Giza,30.0854,30.9854,34.41,27,2.29,clear sky
1174,63,31,39,Moderate,2026-08-31 17:27:24.670,Haram Street - Giza Square,Giza,30.0124,31.2145,34.41,27,2.29,clear sky
1175,64,32,32,Free Flow,2026-08-31 17:27:25.447,Haram Street - Al Arish,Giza,29.9954,31.1754,34.41,27,2.29,clear sky
1176,65,36,36,Free Flow,2026-08-31 17:27:26.237,Haram Street - El Remaya,Giza,29.9821,31.1354,34.41,27,2.29,clear sky
1177,66,28,38,Moderate,2026-08-31 17:27:27.007,Faisal Street - El Massaha,Giza,30.0254,31.2014,34.41,27,2.29,clear sky
1178,67,32,32,Free Flow,2026-08-31 17:27:27.780,Faisal Street - El Talbeya,Giza,29.9921,31.1654,34.41,27,2.29,clear sky
1179,68,61,61,Free Flow,2026-08-31 17:27:28.530,King Faisal Street End,Giza,29.9854,31.1245,34.41,27,2.29,clear sky
1180,69,83,83,Free Flow,2026-08-31 17:27:29.337,Cairo-Alexandria Desert Road - Smart Village,Giza,30.0714,31.0154,34.41,27,2.29,clear sky
1181,70,40,40,Free Flow,2026-08-31 17:27:30.093,Cairo-Alexandria Desert Road - Sphinx,Giza,30.0214,30.9054,34.41,27,2.29,clear sky
1182,71,81,81,Free Flow,2026-08-31 17:27:30.853,Wadi El Natrun Road,Beheira,30.4541,30.3541,32.38,31,7.77,clear sky
1183,72,70,70,Free Flow,2026-08-31 17:27:31.633,New Cairo - Teseen Street North,Cairo,30.0254,31.4154,34.42,27,4.12,clear sky
1184,73,40,48,Moderate,2026-08-31 17:27:32.420,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,34.42,27,4.12,clear sky
1185,74,74,74,Free Flow,2026-08-31 17:27:33.177,New Cairo - American University,Cairo,30.0054,31.5021,34.42,27,4.12,clear sky
1186,75,48,57,Moderate,2026-08-31 17:27:33.963,New Cairo - Mohamed Naguib Axis,Cairo,30.0154,31.4354,34.42,27,4.12,clear sky
1187,76,63,63,Free Flow,2026-08-31 17:27:34.833,New Cairo - Sadat Axis,Cairo,30.0454,31.4254,34.42,27,4.12,clear sky
1188,77,39,39,Free Flow,2026-08-31 17:27:35.610,Nasr City - Abbas El Akkad,Cairo,30.0512,31.3354,34.42,27,4.12,clear sky
1189,78,25,32,Moderate,2026-08-31 17:27:36.380,Nasr City - Makram Ebeid,Cairo,30.0587,31.3485,34.42,27,4.12,clear sky
1190,79,40,40,Free Flow,2026-08-31 17:27:37.130,Nasr City - Mostafa El Nahas,Cairo,30.0454,31.3521,34.42,27,4.12,clear sky
1191,80,31,31,Free Flow,2026-08-31 17:27:37.903,Heliopolis - Roxy Sq,Cairo,30.0898,31.3254,34.42,27,4.12,clear sky
1192,81,30,48,Moderate,2026-08-31 17:27:38.670,Heliopolis - Merghany,Cairo,30.0854,31.3354,34.42,27,4.12,clear sky
1193,82,55,55,Free Flow,2026-08-31 17:27:39.480,Heliopolis - El Khalifa El Mamoun,Cairo,30.0787,31.3054,34.42,27,4.12,clear sky
1194,83,37,41,Moderate,2026-08-31 17:27:40.267,Maadi - Victoria Square,Cairo,29.9541,31.2541,34.42,27,4.12,clear sky
1195,84,25,32,Moderate,2026-08-31 17:27:41.027,Maadi - Degla,Cairo,29.9602,31.2565,34.42,27,4.12,clear sky
1196,85,17,21,Moderate,2026-08-31 17:27:41.790,Zamalek - 26 July St,Cairo,30.0654,31.2214,34.42,27,4.12,clear sky
1197,86,12,19,Moderate,2026-08-31 17:27:42.560,Downtown - Tahrir Sq,Cairo,30.0444,31.2357,34.42,27,4.12,clear sky
1198,87,16,16,Free Flow,2026-08-31 17:27:43.307,Downtown - Talaat Harb,Cairo,30.0512,31.2412,34.42,27,4.12,clear sky
1199,88,23,33,Moderate,2026-08-31 17:27:44.073,Dokki - Mesaha Sq,Giza,30.0387,31.2145,34.41,27,2.29,clear sky
1200,89,23,23,Free Flow,2026-08-31 17:27:44.897,Mohandessin - Shehab St,Giza,30.0554,31.2014,34.41,27,2.29,clear sky
1201,90,14,14,Free Flow,2026-08-31 17:27:45.643,Mohandessin - Sudan St,Giza,30.0687,31.2054,34.41,27,2.29,clear sky
1202,91,14,14,Free Flow,2026-08-31 17:27:46.410,Giza - El Omraneya,Giza,29.9954,31.2014,34.41,27,2.29,clear sky
1203,92,17,22,Moderate,2026-08-31 17:27:47.180,Shubra - Corniche,Cairo,30.0854,31.2454,34.42,27,4.12,clear sky
1204,93,18,23,Moderate,2026-08-31 17:27:47.943,Shubra - Ahmed Helmy,Cairo,30.0687,31.2485,34.42,27,4.12,clear sky
1205,94,19,19,Free Flow,2026-08-31 17:27:48.720,Ain Shams - El Matareya,Cairo,30.1254,31.3154,34.42,27,4.12,clear sky
1206,95,35,49,Moderate,2026-08-31 17:27:49.487,Ain Shams University Area,Cairo,30.0754,31.2854,34.42,27,4.12,clear sky
1207,96,30,32,Moderate,2026-08-31 17:27:50.260,Helwan - Corniche,Cairo,29.8454,31.3354,34.42,27,4.12,clear sky
1208,97,24,24,Free Flow,2026-08-31 17:27:51.027,Helwan University Area,Cairo,29.8512,31.3054,34.42,27,4.12,clear sky
1209,98,19,54,Heavy Congestion,2026-08-31 17:27:51.777,Nasr City - Al-Ahly Club Area,Cairo,30.0812,31.3541,34.42,27,4.12,clear sky
1210,99,46,46,Free Flow,2026-08-31 17:27:52.567,Cairo International Stadium Area,Cairo,30.0714,31.3154,34.42,27,4.12,clear sky
1211,100,72,72,Free Flow,2026-08-31 17:27:53.340,Cairo Festival City Area,Cairo,30.0312,31.4014,34.42,27,4.12,clear sky
1212,101,38,38,Free Flow,2026-08-31 17:27:54.107,Maadi - Ring Road Carrefour,Cairo,29.9714,31.2954,34.42,27,4.12,clear sky
1213,1,12,17,Moderate,2026-08-31 18:14:05.393,Stanley Bridge,Alexandria,31.2291,29.9575,27.89,68,5.12,clear sky
1214,2,19,26,Moderate,2026-08-31 18:14:06.183,Corniche - San Stefano,Alexandria,31.2465,29.9723,27.89,68,5.12,clear sky
1215,3,17,22,Moderate,2026-08-31 18:14:06.973,Corniche - Gleem,Alexandria,31.2391,29.9654,27.89,68,5.12,clear sky
1216,4,17,22,Moderate,2026-08-31 18:14:07.757,Corniche - Roushdy,Alexandria,31.2365,29.9621,27.89,68,5.12,clear sky
1217,5,18,28,Moderate,2026-08-31 18:14:08.513,Corniche - Sporting,Alexandria,31.2214,29.9482,27.89,68,5.12,clear sky
1218,6,18,28,Moderate,2026-08-31 18:14:09.293,Corniche - Ibrahimia,Alexandria,31.2145,29.9412,27.89,68,5.12,clear sky
1219,7,33,37,Moderate,2026-08-31 18:14:10.080,Corniche - Camp Cesar,Alexandria,31.2098,29.9365,27.89,68,5.12,clear sky
1220,8,24,26,Moderate,2026-08-31 18:14:10.867,Corniche - Chatby,Alexandria,31.2012,29.9284,27.89,68,5.12,clear sky
1221,9,24,26,Moderate,2026-08-31 18:14:11.617,Corniche - Silsela,Alexandria,31.2054,29.8965,27.89,68,5.12,clear sky
1222,10,17,17,Free Flow,2026-08-31 18:14:12.400,Corniche - Citadel Qaitbay,Alexandria,31.2123,29.8854,27.89,68,5.12,clear sky
1223,11,32,34,Moderate,2026-08-31 18:14:13.160,Corniche - Miami,Alexandria,31.2825,30.0152,27.89,68,5.12,clear sky
1224,12,34,34,Free Flow,2026-08-31 18:14:13.953,Corniche - Montaza,Alexandria,31.2871,30.0214,27.89,68,5.12,clear sky
1225,13,34,34,Free Flow,2026-08-31 18:14:14.723,Abu Qir Road - Victoria,Alexandria,31.2412,29.9854,27.89,68,5.12,clear sky
1226,14,22,22,Free Flow,2026-08-31 18:14:15.657,Abu Qir Road - Fleming,Alexandria,31.2354,29.9741,27.89,68,5.12,clear sky
1227,15,13,18,Moderate,2026-08-31 18:14:16.433,Abu Qir Road - Sidi Gaber,Alexandria,31.2215,29.9354,27.89,68,5.12,clear sky
1228,16,60,60,Free Flow,2026-08-31 18:14:17.210,Alexandria Desert Road - Carrefour,Alexandria,31.1854,29.9541,27.89,68,5.12,clear sky
1229,17,50,50,Free Flow,2026-08-31 18:14:17.977,Alexandria Agriculture Road Entrance,Alexandria,31.2014,30.0254,27.89,68,5.12,clear sky
1230,18,48,48,Free Flow,2026-08-31 18:14:18.737,Mahmoudia Axis - Smouha,Alexandria,31.2087,29.9542,27.89,68,5.12,clear sky
1231,19,86,86,Free Flow,2026-08-31 18:14:19.513,Alexandria Desert Road - km 21,Alexandria,31.1025,29.8214,27.89,68,5.12,clear sky
1232,20,32,37,Moderate,2026-08-31 18:14:20.290,Kafoury Road,Alexandria,31.0854,29.7541,27.89,68,5.12,clear sky
1233,21,82,82,Free Flow,2026-08-31 18:14:21.057,Borg El Arab Entrance,Alexandria,30.9124,29.5412,27.89,68,5.12,clear sky
1234,22,75,75,Free Flow,2026-08-31 18:14:21.830,Cairo-Alex Desert Road - toll gate,Beheira,30.8541,30.1245,32.51,35,7.34,clear sky
1235,23,26,26,Free Flow,2026-08-31 18:14:22.593,Agricultural Road - Damanhour,Beheira,31.0412,30.4754,32.51,35,7.34,clear sky
1236,24,21,25,Moderate,2026-08-31 18:14:23.367,Agricultural Road - Tanta Bridge,Gharbia,30.7854,31.0024,33.44,31,7.45,clear sky
1237,25,20,20,Free Flow,2026-08-31 18:14:24.137,Agricultural Road - Benha,Qalyubia,30.4612,31.1854,34.21,26,7.36,clear sky
1238,26,34,34,Free Flow,2026-08-31 18:14:24.930,Ring Road - Benha Exit,Qalyubia,30.4354,31.2145,34.21,26,7.36,clear sky
1239,27,33,43,Moderate,2026-08-31 18:14:25.753,Ring Road - Shubra El Kheima,Qalyubia,30.1245,31.2451,34.21,26,7.36,clear sky
1240,28,11,11,Free Flow,2026-08-31 18:14:26.527,Ring Road - Marg,Cairo,30.1524,31.3452,33.42,27,3.09,clear sky
1241,29,79,79,Free Flow,2026-08-31 18:14:27.303,Ring Road - Al Salam City,Cairo,30.1654,31.3854,33.42,27,3.09,clear sky
1242,30,77,77,Free Flow,2026-08-31 18:14:28.077,Ring Road - New Cairo Entrance,Cairo,30.0541,31.4251,33.42,27,3.09,clear sky
1243,31,66,66,Free Flow,2026-08-31 18:14:28.853,Ring Road - Katameya,Cairo,29.9854,31.3541,33.42,27,3.09,clear sky
1244,32,16,20,Moderate,2026-08-31 18:14:29.627,Ring Road - Maadi,Cairo,29.9621,31.2754,33.42,27,3.09,clear sky
1245,33,37,42,Moderate,2026-08-31 18:14:30.397,Ring Road - Mounib,Giza,29.9821,31.2154,33.41,26,2.71,clear sky
1246,34,13,13,Free Flow,2026-08-31 18:14:31.160,Ring Road - Mariouteya,Giza,29.9754,31.1542,33.41,26,2.71,clear sky
1247,35,14,14,Free Flow,2026-08-31 18:14:31.937,Ring Road - El Waraq,Giza,30.0854,31.2014,33.41,26,2.71,clear sky
1248,36,21,26,Moderate,2026-08-31 18:14:32.690,Ring Road - Mohandessin Axis,Giza,30.0654,31.1925,33.41,26,2.71,clear sky
1249,37,9,16,Heavy Congestion,2026-08-31 18:14:33.477,October Bridge - Ramses,Cairo,30.0565,31.2442,33.42,27,3.09,clear sky
1250,38,20,20,Free Flow,2026-08-31 18:14:34.223,October Bridge - Tahrir Sq,Cairo,30.0444,31.2357,33.42,27,3.09,clear sky
1251,39,16,20,Moderate,2026-08-31 18:14:35.000,October Bridge - Zamalek,Cairo,30.0621,31.2215,33.42,27,3.09,clear sky
1252,40,21,30,Moderate,2026-08-31 18:14:35.820,October Bridge - Doqqi,Giza,30.0454,31.2145,33.41,26,2.71,clear sky
1253,41,18,23,Moderate,2026-08-31 18:14:36.580,October Bridge - Mohandessin End,Giza,30.0541,31.1985,33.41,26,2.71,clear sky
1254,42,28,35,Moderate,2026-08-31 18:14:37.337,October Bridge - Nasr City (Abbas El Akkad),Cairo,30.0687,31.3354,33.42,27,3.09,clear sky
1255,43,27,34,Moderate,2026-08-31 18:14:38.113,October Bridge - Al-Manial,Cairo,30.0312,31.2285,33.42,27,3.09,clear sky
1256,44,42,42,Free Flow,2026-08-31 18:14:38.880,Salah Salem - Airport Road,Cairo,30.1054,31.3854,33.42,27,3.09,clear sky
1257,45,58,58,Free Flow,2026-08-31 18:14:39.660,Salah Salem - Al Azhar,Cairo,30.0454,31.2621,33.42,27,3.09,clear sky
1258,46,49,49,Free Flow,2026-08-31 18:14:40.417,Salah Salem - Citadel,Cairo,30.0285,31.2654,33.42,27,3.09,clear sky
1259,47,46,46,Free Flow,2026-08-31 18:14:41.193,Salah Salem - Panorama,Cairo,30.0721,31.3154,33.42,27,3.09,clear sky
1260,48,16,20,Moderate,2026-08-31 18:14:41.957,Autostrad - Maadi,Cairo,29.9754,31.2654,33.42,27,3.09,clear sky
1261,49,20,20,Free Flow,2026-08-31 18:14:42.727,Autostrad - Helwan,Cairo,29.8541,31.3154,33.42,27,3.09,clear sky
1262,50,61,67,Moderate,2026-08-31 18:14:43.503,Autostrad - Nasr City,Cairo,30.0354,31.3354,33.42,27,3.09,clear sky
1263,51,29,39,Moderate,2026-08-31 18:14:44.270,Corniche - Maspero,Cairo,30.0541,31.2312,33.42,27,3.09,clear sky
1264,52,20,20,Free Flow,2026-08-31 18:14:45.030,Corniche - Garden City,Cairo,30.0354,31.2285,33.42,27,3.09,clear sky
1265,53,36,41,Moderate,2026-08-31 18:14:45.900,Corniche - Maadi,Cairo,29.9621,31.2454,33.42,27,3.09,clear sky
1266,54,27,34,Moderate,2026-08-31 18:14:46.677,Qasr El Nil Bridge,Cairo,30.0435,31.2312,33.42,27,3.09,clear sky
1267,55,13,13,Free Flow,2026-08-31 18:14:47.430,Abbas Bridge,Cairo,30.0198,31.2312,33.42,27,3.09,clear sky
1268,56,25,27,Moderate,2026-08-31 18:14:48.217,El Galaa Bridge,Cairo,30.0512,31.2214,33.42,27,3.09,clear sky
1269,57,33,37,Moderate,2026-08-31 18:14:49.000,Tahya Masr Bridge,Cairo,30.0954,31.2245,33.42,27,3.09,clear sky
1270,58,22,35,Moderate,2026-08-31 18:14:49.787,Axis 26 July - Lebanon Sq,Giza,30.0612,31.1985,33.41,26,2.71,clear sky
1271,59,48,55,Moderate,2026-08-31 18:14:50.543,Axis 26 July - Hyper One,Giza,30.0714,31.0254,33.41,26,2.71,clear sky
1272,60,18,21,Moderate,2026-08-31 18:14:51.317,Axis 26 July - Juhayna Sq,Giza,29.9714,30.9542,33.41,26,2.71,clear sky
1273,61,32,32,Free Flow,2026-08-31 18:14:52.097,محور روض الفرج - شبرا,Qalyubia,30.1025,31.2214,34.21,26,7.36,clear sky
1274,62,105,105,Free Flow,2026-08-31 18:14:52.867,محور روض الفرج - الضبعة,Giza,30.0854,30.9854,33.41,26,2.71,clear sky
1275,63,26,38,Moderate,2026-08-31 18:14:53.637,Haram Street - Giza Square,Giza,30.0124,31.2145,33.41,26,2.71,clear sky
1276,64,26,32,Moderate,2026-08-31 18:14:54.417,Haram Street - Al Arish,Giza,29.9954,31.1754,33.41,26,2.71,clear sky
1277,65,36,36,Free Flow,2026-08-31 18:14:55.190,Haram Street - El Remaya,Giza,29.9821,31.1354,33.41,26,2.71,clear sky
1278,66,39,39,Free Flow,2026-08-31 18:14:56.007,Faisal Street - El Massaha,Giza,30.0254,31.2014,33.41,26,2.71,clear sky
1279,67,26,32,Moderate,2026-08-31 18:14:56.780,Faisal Street - El Talbeya,Giza,29.9921,31.1654,33.41,26,2.71,clear sky
1280,68,61,61,Free Flow,2026-08-31 18:14:57.557,King Faisal Street End,Giza,29.9854,31.1245,33.41,26,2.71,clear sky
1281,69,83,83,Free Flow,2026-08-31 18:14:58.333,Cairo-Alexandria Desert Road - Smart Village,Giza,30.0714,31.0154,33.41,26,2.71,clear sky
1282,70,40,40,Free Flow,2026-08-31 18:14:59.117,Cairo-Alexandria Desert Road - Sphinx,Giza,30.0214,30.9054,33.41,26,2.71,clear sky
1283,71,81,81,Free Flow,2026-08-31 18:14:59.887,Wadi El Natrun Road,Beheira,30.4541,30.3541,32.51,35,7.34,clear sky
1284,72,70,70,Free Flow,2026-08-31 18:15:00.687,New Cairo - Teseen Street North,Cairo,30.0254,31.4154,33.42,27,3.09,clear sky
1285,73,41,47,Moderate,2026-08-31 18:15:01.460,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,33.42,27,3.09,clear sky
1286,74,74,74,Free Flow,2026-08-31 18:15:02.250,New Cairo - American University,Cairo,30.0054,31.5021,33.42,27,3.09,clear sky
1287,75,46,57,Moderate,2026-08-31 18:15:03.067,New Cairo - Mohamed Naguib Axis,Cairo,30.0154,31.4354,33.42,27,3.09,clear sky
1288,76,63,63,Free Flow,2026-08-31 18:15:03.833,New Cairo - Sadat Axis,Cairo,30.0454,31.4254,33.42,27,3.09,clear sky
1289,77,39,39,Free Flow,2026-08-31 18:15:04.600,Nasr City - Abbas El Akkad,Cairo,30.0512,31.3354,33.42,27,3.09,clear sky
1290,78,27,32,Moderate,2026-08-31 18:15:05.437,Nasr City - Makram Ebeid,Cairo,30.0587,31.3485,33.42,27,3.09,clear sky
1291,79,40,40,Free Flow,2026-08-31 18:15:06.200,Nasr City - Mostafa El Nahas,Cairo,30.0454,31.3521,33.42,27,3.09,clear sky
1292,80,31,31,Free Flow,2026-08-31 18:15:07.013,Heliopolis - Roxy Sq,Cairo,30.0898,31.3254,33.42,27,3.09,clear sky
1293,81,37,48,Moderate,2026-08-31 18:15:07.783,Heliopolis - Merghany,Cairo,30.0854,31.3354,33.42,27,3.09,clear sky
1294,82,55,55,Free Flow,2026-08-31 18:15:08.550,Heliopolis - El Khalifa El Mamoun,Cairo,30.0787,31.3054,33.42,27,3.09,clear sky
1295,83,36,41,Moderate,2026-08-31 18:15:09.350,Maadi - Victoria Square,Cairo,29.9541,31.2541,33.42,27,3.09,clear sky
1296,84,33,33,Free Flow,2026-08-31 18:15:10.107,Maadi - Degla,Cairo,29.9602,31.2565,33.42,27,3.09,clear sky
1297,85,17,21,Moderate,2026-08-31 18:15:10.877,Zamalek - 26 July St,Cairo,30.0654,31.2214,33.42,27,3.09,clear sky
1298,86,20,20,Free Flow,2026-08-31 18:15:11.650,Downtown - Tahrir Sq,Cairo,30.0444,31.2357,33.42,27,3.09,clear sky
1299,87,16,16,Free Flow,2026-08-31 18:15:12.417,Downtown - Talaat Harb,Cairo,30.0512,31.2412,33.42,27,3.09,clear sky
1300,88,21,33,Moderate,2026-08-31 18:15:13.200,Dokki - Mesaha Sq,Giza,30.0387,31.2145,33.41,26,2.71,clear sky
1301,89,23,23,Free Flow,2026-08-31 18:15:14.013,Mohandessin - Shehab St,Giza,30.0554,31.2014,33.41,26,2.71,clear sky
1302,90,14,14,Free Flow,2026-08-31 18:15:14.780,Mohandessin - Sudan St,Giza,30.0687,31.2054,33.41,26,2.71,clear sky
1303,91,14,14,Free Flow,2026-08-31 18:15:15.703,Giza - El Omraneya,Giza,29.9954,31.2014,33.41,26,2.71,clear sky
1304,92,18,22,Moderate,2026-08-31 18:15:16.480,Shubra - Corniche,Cairo,30.0854,31.2454,33.42,27,3.09,clear sky
1305,93,23,23,Free Flow,2026-08-31 18:15:17.250,Shubra - Ahmed Helmy,Cairo,30.0687,31.2485,33.42,27,3.09,clear sky
1306,94,19,19,Free Flow,2026-08-31 18:15:18.027,Ain Shams - El Matareya,Cairo,30.1254,31.3154,33.42,27,3.09,clear sky
1307,95,26,49,Heavy Congestion,2026-08-31 18:15:18.973,Ain Shams University Area,Cairo,30.0754,31.2854,33.42,27,3.09,clear sky
1308,96,32,32,Free Flow,2026-08-31 18:15:19.743,Helwan - Corniche,Cairo,29.8454,31.3354,33.42,27,3.09,clear sky
1309,97,24,24,Free Flow,2026-08-31 18:15:20.530,Helwan University Area,Cairo,29.8512,31.3054,33.42,27,3.09,clear sky
1310,98,14,57,Heavy Congestion,2026-08-31 18:15:21.297,Nasr City - Al-Ahly Club Area,Cairo,30.0812,31.3541,33.42,27,3.09,clear sky
1311,99,46,46,Free Flow,2026-08-31 18:15:22.123,Cairo International Stadium Area,Cairo,30.0714,31.3154,33.42,27,3.09,clear sky
1312,100,72,72,Free Flow,2026-08-31 18:15:22.907,Cairo Festival City Area,Cairo,30.0312,31.4014,33.42,27,3.09,clear sky
